147	vv3mk7dxxjvu	27	1	438471
148	0qor3e63qwxi	124	7	75030
149	35f6fojw9xpk	122	7	39916
150	i6wla5xav2nu	117	1	22022
152	aorx7vq7cl4t	103	7	50102
153	35f6fojw9xpk	129	7	24219
156	i6wla5xav2nu	124	1	37134
158	8a1weopfrkoh	21	7	70167
161	35f6fojw9xpk	124	1	31242
162	0qor3e63qwxi	3	1	59040
163	aorx7vq7cl4t	107	1	49639
164	cmdrtottwf5q	116	7	76022
166	jc8f85cjyxl5	26	7	44217
167	i0lqc643fq0n	122	7	48876
169	35f6fojw9xpk	5	1	31691
172	jc8f85cjyxl5	121	1	39782
174	vv3mk7dxxjvu	1	7	126839
175	35f6fojw9xpk	19	7	30859
177	i0lqc643fq0n	7	7	40668
181	jc8f85cjyxl5	109	1	31896
183	35f6fojw9xpk	118	1	30994
184	jc8f85cjyxl5	11	7	16016
186	i0lqc643fq0n	21	7	39958
187	0qor3e63qwxi	128	7	102631
188	8a1weopfrkoh	6	7	119456
189	jc8f85cjyxl5	6	7	16292
191	cmdrtottwf5q	110	7	59164
196	aorx7vq7cl4t	123	1	47559
197	i0lqc643fq0n	129	1	23328
201	jc8f85cjyxl5	129	7	28771
204	0qor3e63qwxi	26	7	57182
205	i0lqc643fq0n	123	1	30204
208	aorx7vq7cl4t	12	7	48753
209	jc8f85cjyxl5	7	1	34374
212	8a1weopfrkoh	117	1	88583
214	vv3mk7dxxjvu	124	1	76823
216	cmdrtottwf5q	13	7	81680
217	i0lqc643fq0n	119	7	32388
218	aorx7vq7cl4t	13	1	31361
220	35f6fojw9xpk	117	1	69065
221	0qor3e63qwxi	103	1	57840
222	jc8f85cjyxl5	123	7	18383
225	aorx7vq7cl4t	122	7	26296
231	i0lqc643fq0n	106	7	24935
232	aorx7vq7cl4t	102	7	29384
233	cmdrtottwf5q	102	7	60584
236	jc8f85cjyxl5	127	1	21520
237	35f6fojw9xpk	109	7	50018
241	vv3mk7dxxjvu	28	7	77815
243	qhugkgq2ta82	104	7	13876
244	jc8f85cjyxl5	106	1	24392
247	qhugkgq2ta82	115	1	7979
249	jc8f85cjyxl5	25	7	32359
250	0qor3e63qwxi	123	1	48944
252	8a1weopfrkoh	109	7	131928
253	35f6fojw9xpk	121	7	34785
255	i0lqc643fq0n	117	7	12774
256	qhugkgq2ta82	10	7	40078
258	i0lqc643fq0n	109	1	7247
259	35f6fojw9xpk	108	1	25313
260	jc8f85cjyxl5	119	1	36345
261	qhugkgq2ta82	130	7	27714
262	cmdrtottwf5q	18	1	111407
263	jc8f85cjyxl5	115	7	16076
264	i0lqc643fq0n	115	1	28434
267	35f6fojw9xpk	102	7	33717
269	0qor3e63qwxi	122	7	74671
270	i0lqc643fq0n	6	1	24876
271	8a1weopfrkoh	11	7	82688
273	qhugkgq2ta82	125	7	56702
279	i0lqc643fq0n	26	1	30600
281	8a1weopfrkoh	124	1	44383
282	qhugkgq2ta82	121	7	33125
283	35f6fojw9xpk	106	1	32052
284	0qor3e63qwxi	129	7	61333
286	jc8f85cjyxl5	128	1	23959
294	qhugkgq2ta82	127	7	32141
295	8a1weopfrkoh	102	1	69647
299	cmdrtottwf5q	126	7	34048
301	qhugkgq2ta82	25	7	54307
302	35f6fojw9xpk	11	7	119511
304	8a1weopfrkoh	108	1	72345
305	35f6fojw9xpk	7	7	19473
306	qhugkgq2ta82	105	7	22149
308	cmdrtottwf5q	104	7	49895
309	8a1weopfrkoh	122	7	22111
319	q95plwht7xcx	17	7	9206
320	cmdrtottwf5q	15	1	56767
322	qhugkgq2ta82	119	1	45888
323	q95plwht7xcx	16	7	24441
324	jc8f85cjyxl5	122	7	219391
325	0qor3e63qwxi	118	7	53448
326	5cso4j95591z	105	7	27240
327	q95plwht7xcx	101	1	5910
329	qx91el9vj81u	1	1	65902
330	uweox3yaik8p	105	1	80180
331	5cso4j95591z	120	1	15478
333	q95plwht7xcx	111	7	20887
335	qhugkgq2ta82	17	7	43649
336	q95plwht7xcx	24	1	13718
337	5cso4j95591z	112	7	32830
338	q95plwht7xcx	107	7	17410
339	0qor3e63qwxi	117	7	62262
340	5cso4j95591z	113	7	14551
341	qhugkgq2ta82	113	7	31944
342	q95plwht7xcx	112	7	15927
345	8a1weopfrkoh	8	7	56839
346	uweox3yaik8p	2	7	72508
347	5cso4j95591z	111	1	23763
348	q95plwht7xcx	113	1	14142
349	qx91el9vj81u	104	7	82279
351	5cso4j95591z	107	1	12449
353	q95plwht7xcx	29	1	14926
355	q95plwht7xcx	14	7	13319
358	uweox3yaik8p	130	1	44120
362	5cso4j95591z	4	1	13060
365	qx91el9vj81u	16	7	58544
366	8a1weopfrkoh	129	7	23080
367	qhugkgq2ta82	16	1	20539
370	uweox3yaik8p	101	7	45000
375	q95plwht7xcx	116	1	11262
376	qhugkgq2ta82	120	1	29094
379	q95plwht7xcx	114	7	12959
382	5cso4j95591z	29	7	33298
383	q95plwht7xcx	130	1	6278
384	qx91el9vj81u	4	1	68176
385	q95plwht7xcx	120	1	9914
386	5cso4j95591z	116	1	16648
387	5cso4j95591z	101	7	12351
388	8a1weopfrkoh	121	1	91031
390	q95plwht7xcx	105	1	25543
392	uweox3yaik8p	14	7	82990
393	5cso4j95591z	17	7	25083
394	qhugkgq2ta82	28	1	90528
398	8a1weopfrkoh	23	7	42607
400	5cso4j95591z	14	1	18095
402	qx91el9vj81u	111	1	76216
403	5cso4j95591z	130	7	8708
407	qx91el9vj81u	120	7	34597
409	8a1weopfrkoh	106	7	17888
410	5cso4j95591z	114	7	23303
412	uweox3yaik8p	29	1	91490
417	8a1weopfrkoh	118	7	34560
420	qx91el9vj81u	105	1	55055
436	qx91el9vj81u	114	7	75120
437	uweox3yaik8p	25	1	89244
449	uweox3yaik8p	107	7	74236
453	qx91el9vj81u	107	7	103510
456	qx91el9vj81u	113	7	27816
458	uweox3yaik8p	114	7	54501
466	flec4u189dqb	125	1	68617
467	qx91el9vj81u	15	7	92646
470	qx91el9vj81u	130	1	23935
475	flec4u189dqb	128	7	59382
478	qx91el9vj81u	112	1	33223
479	uweox3yaik8p	113	1	88183
485	flec4u189dqb	110	7	27787
487	qx91el9vj81u	101	7	34583
488	vl4jdpn8jhg1	127	1	9598
490	flec4u189dqb	12	1	25716
493	uweox3yaik8p	104	1	65293
494	vl4jdpn8jhg1	126	7	34763
496	flec4u189dqb	103	7	30706
502	uweox3yaik8p	120	1	54856
504	vl4jdpn8jhg1	108	1	62213
506	vl4jdpn8jhg1	110	7	11240
508	flec4u189dqb	19	7	41853
511	qx91el9vj81u	30	7	56880
517	xlguotmjc9ml	110	1	65919
518	uweox3yaik8p	111	1	91274
519	flec4u189dqb	104	1	41583
522	flec4u189dqb	127	1	20951
525	uweox3yaik8p	127	1	42036
526	czhhzj5r7wof	110	1	68903
530	flec4u189dqb	9	7	38798
532	flec4u189dqb	115	1	21035
535	0y2wy0cxabde	110	7	82543
540	0y2wy0cxabde	116	7	21391
542	uweox3yaik8p	4	7	50377
544	vl4jdpn8jhg1	20	7	222199
545	flec4u189dqb	30	7	25311
549	czhhzj5r7wof	125	1	133877
550	flec4u189dqb	21	7	29238
551	vl4jdpn8jhg1	128	1	22383
552	czhhzj5r7wof	126	7	16827
554	flec4u189dqb	126	1	15805
555	vl4jdpn8jhg1	21	7	12654
558	0y2wy0cxabde	103	7	79191
559	czhhzj5r7wof	1	7	31191
560	flec4u189dqb	108	7	33879
564	0y2wy0cxabde	115	7	33478
565	czhhzj5r7wof	112	1	32477
567	flec4u189dqb	123	1	23481
568	0y2wy0cxabde	5	1	10584
576	0y2wy0cxabde	123	1	46641
580	czhhzj5r7wof	2	1	24190
583	vl4jdpn8jhg1	111	7	143885
587	0y2wy0cxabde	20	7	24833
589	096o75k3ugc2	112	1	65841
593	xlguotmjc9ml	1	7	417218
595	czhhzj5r7wof	127	1	94738
596	czhhzj5r7wof	115	1	16700
597	096o75k3ugc2	118	1	59508
601	xlguotmjc9ml	116	1	75663
606	096o75k3ugc2	125	7	93654
611	vl4jdpn8jhg1	103	7	237550
612	xlguotmjc9ml	5	7	100531
613	096o75k3ugc2	28	7	53867
614	czhhzj5r7wof	103	1	14710
618	czhhzj5r7wof	11	7	13947
623	096o75k3ugc2	114	1	43814
624	vl4jdpn8jhg1	115	7	17270
627	xlguotmjc9ml	128	7	71078
633	0y2wy0cxabde	126	7	28672
634	096o75k3ugc2	2	1	66753
637	vl4jdpn8jhg1	9	7	18415
638	xlguotmjc9ml	21	7	74738
639	vl4jdpn8jhg1	125	1	11593
641	czhhzj5r7wof	119	7	140384
645	096o75k3ugc2	10	1	84267
649	xlguotmjc9ml	2	1	74225
650	0y2wy0cxabde	127	1	119095
656	096o75k3ugc2	116	7	46584
659	bqucvatj17cc	121	7	84128
666	tgprk5wd9oez	25	1	65320
667	vl4jdpn8jhg1	123	1	17157
670	czhhzj5r7wof	116	1	43033
672	vl4jdpn8jhg1	12	1	32037
676	tgprk5wd9oez	26	1	59406
677	096o75k3ugc2	101	7	30360
678	0y2wy0cxabde	26	7	87511
681	0y2wy0cxabde	1	7	17247
685	tgprk5wd9oez	119	7	42766
689	vl4jdpn8jhg1	11	1	83644
692	xlguotmjc9ml	125	7	30303
693	tgprk5wd9oez	1	7	32372
694	0y2wy0cxabde	119	1	52791
695	6nflb6zan08u	115	7	22762
699	xlguotmjc9ml	115	1	34899
700	bqucvatj17cc	12	7	183774
701	tgprk5wd9oez	121	1	31569
703	096o75k3ugc2	13	7	61577
704	0y2wy0cxabde	125	1	34054
708	tgprk5wd9oez	123	7	22922
709	0y2wy0cxabde	10	1	19111
710	6nflb6zan08u	126	1	53655
711	0y2wy0cxabde	112	1	16617
712	096o75k3ugc2	130	1	43150
713	6nflb6zan08u	111	1	23355
715	xlguotmjc9ml	9	7	45920
716	tgprk5wd9oez	109	1	46439
717	v69kz73k51na	117	1	65575
718	czhhzj5r7wof	30	1	206030
719	bqucvatj17cc	124	7	88330
720	6nflb6zan08u	3	1	36236
725	czhhzj5r7wof	123	1	29912
726	xlguotmjc9ml	123	1	39107
727	tgprk5wd9oez	23	7	43809
728	v69kz73k51na	17	7	45325
730	6nflb6zan08u	123	7	30744
731	096o75k3ugc2	12	7	38219
732	xlguotmjc9ml	103	7	36796
734	6nflb6zan08u	20	1	29331
735	czhhzj5r7wof	5	7	57193
736	096o75k3ugc2	120	1	24234
738	6nflb6zan08u	110	1	20760
739	bqucvatj17cc	3	1	90394
740	6nflb6zan08u	103	1	16940
741	xlguotmjc9ml	127	7	51678
743	v69kz73k51na	104	1	87656
744	096o75k3ugc2	123	7	42018
749	v69kz73k51na	122	7	39088
752	xlguotmjc9ml	111	1	54643
754	bqucvatj17cc	119	7	73809
755	096o75k3ugc2	119	1	45818
757	xlguotmjc9ml	126	1	25968
760	v69kz73k51na	113	7	42153
761	6nflb6zan08u	2	7	20676
762	bqucvatj17cc	130	7	51049
764	6nflb6zan08u	127	1	15304
766	6nflb6zan08u	1	7	34516
769	6nflb6zan08u	128	7	10356
770	tgprk5wd9oez	106	1	56374
771	bqucvatj17cc	13	7	72545
772	6nflb6zan08u	116	7	36256
774	v69kz73k51na	102	1	125102
775	tgprk5wd9oez	105	1	54387
776	6nflb6zan08u	21	1	24831
777	bqucvatj17cc	123	7	58064
778	6nflb6zan08u	125	1	20980
781	bqucvatj17cc	106	1	62474
785	tgprk5wd9oez	124	1	102921
789	v69kz73k51na	111	1	62615
793	tgprk5wd9oez	117	1	81327
797	v69kz73k51na	8	7	81863
800	v69kz73k51na	109	7	36519
801	tgprk5wd9oez	130	7	78885
802	bqucvatj17cc	25	7	57281
804	bqucvatj17cc	1	7	44881
805	v69kz73k51na	13	7	58608
807	tgprk5wd9oez	129	7	68521
809	bqucvatj17cc	105	1	42362
812	ojvx4fcd4xpq	105	7	47866
817	ojvx4fcd4xpq	102	1	52222
819	bqucvatj17cc	109	7	59400
820	tgprk5wd9oez	13	7	131895
822	ojvx4fcd4xpq	107	7	48116
824	bqucvatj17cc	117	7	44383
828	ojvx4fcd4xpq	113	7	58487
830	v69kz73k51na	22	1	68231
832	bqucvatj17cc	120	1	45409
833	ojvx4fcd4xpq	114	7	57723
834	ojvx4fcd4xpq	118	7	25903
836	v69kz73k51na	106	1	105631
838	v69kz73k51na	120	1	39975
839	ojvx4fcd4xpq	101	7	44923
843	ojvx4fcd4xpq	18	7	57106
846	ojvx4fcd4xpq	16	7	40940
852	ojvx4fcd4xpq	129	1	25123
853	v69kz73k51na	11	1	97792
855	v69kz73k51na	105	1	31359
858	ojvx4fcd4xpq	108	7	33726
861	ojvx4fcd4xpq	122	7	54468
864	ojvx4fcd4xpq	6	7	67103
866	ojvx4fcd4xpq	17	1	42381
868	ojvx4fcd4xpq	7	1	40058
875	8h4mmml3jg2f	111	1	264756
877	8h4mmml3jg2f	101	1	71658
882	8h4mmml3jg2f	6	7	154841
884	8h4mmml3jg2f	112	1	145476
891	8h4mmml3jg2f	110	1	105802
899	8h4mmml3jg2f	122	1	94252
901	ni7vain0dyzo	30	1	46117
903	axnfxfy9cfn8	24	1	9152
905	ni7vain0dyzo	19	1	60008
907	axnfxfy9cfn8	18	7	68334
909	ni7vain0dyzo	124	1	76582
910	axnfxfy9cfn8	102	7	54507
912	ni7vain0dyzo	118	7	36196
913	ni7vain0dyzo	29	1	44379
914	axnfxfy9cfn8	104	7	90715
915	ni7vain0dyzo	102	7	31828
916	axnfxfy9cfn8	29	7	25389
920	w6ypl6o9c5qg	117	1	41316
922	ni7vain0dyzo	117	7	21696
923	8h4mmml3jg2f	18	7	203769
924	w6ypl6o9c5qg	8	1	42609
926	axnfxfy9cfn8	117	7	106068
927	ni7vain0dyzo	104	1	37199
931	ni7vain0dyzo	122	1	17424
932	w6ypl6o9c5qg	107	7	55579
933	axnfxfy9cfn8	16	1	40665
934	ni7vain0dyzo	24	7	26383
936	8h4mmml3jg2f	108	7	97756
938	w6ypl6o9c5qg	128	1	52314
939	ni7vain0dyzo	121	7	33650
940	axnfxfy9cfn8	122	1	40664
941	ni7vain0dyzo	116	1	23515
942	8h4mmml3jg2f	129	1	57426
943	ni7vain0dyzo	129	7	20448
944	w6ypl6o9c5qg	20	1	54190
946	ni7vain0dyzo	107	1	17250
948	axnfxfy9cfn8	30	1	65525
949	ni7vain0dyzo	15	1	33079
951	axnfxfy9cfn8	121	1	57050
955	w6ypl6o9c5qg	110	7	54687
956	axnfxfy9cfn8	116	7	39235
960	w6ypl6o9c5qg	102	7	73035
961	8h4mmml3jg2f	27	1	135017
962	w6ypl6o9c5qg	118	1	19634
963	axnfxfy9cfn8	107	7	46769
967	axnfxfy9cfn8	129	1	58292
969	w6ypl6o9c5qg	104	1	44510
971	axnfxfy9cfn8	118	7	35699
973	8h4mmml3jg2f	20	7	145046
977	8h4mmml3jg2f	113	1	71555
979	t75awdjy77o3	28	7	110882
982	8h4mmml3jg2f	104	7	168426
985	t75awdjy77o3	116	7	42285
987	w6ypl6o9c5qg	27	7	29848
989	nxtxfz4wfzb1	14	7	37789
990	w6ypl6o9c5qg	121	1	23489
991	t75awdjy77o3	10	1	53678
993	nxtxfz4wfzb1	27	7	38783
995	t75awdjy77o3	109	7	40228
997	nxtxfz4wfzb1	120	1	17729
999	nxtxfz4wfzb1	108	1	10779
1000	nxtxfz4wfzb1	7	1	13781
1001	t75awdjy77o3	114	7	36356
1004	t75awdjy77o3	126	1	24418
1006	nxtxfz4wfzb1	116	1	17804
1008	nxtxfz4wfzb1	106	7	13856
1010	nxtxfz4wfzb1	109	1	19668
1011	69882wn0o0dj	11	7	147005
1012	t75awdjy77o3	110	7	54603
1014	8h4mmml3jg2f	26	7	98774
1015	nxtxfz4wfzb1	111	7	38552
1017	t75awdjy77o3	106	7	38340
1018	nxtxfz4wfzb1	11	1	29590
1019	zkcrxinbpvb4	14	1	51860
1021	8h4mmml3jg2f	107	1	64610
1023	t75awdjy77o3	108	7	34802
1024	nxtxfz4wfzb1	128	1	35018
1025	69882wn0o0dj	17	1	85216
1027	zkcrxinbpvb4	9	7	33125
1031	zkcrxinbpvb4	115	1	21177
1032	69882wn0o0dj	101	1	61712
1033	zkcrxinbpvb4	126	1	23753
1035	t75awdjy77o3	22	7	45212
1036	5vy1614eplhx	115	7	100481
1037	zkcrxinbpvb4	127	1	26574
1038	nxtxfz4wfzb1	114	1	89801
1039	zkcrxinbpvb4	111	7	28531
1040	t75awdjy77o3	120	1	51465
1041	nxtxfz4wfzb1	126	1	16300
1043	69882wn0o0dj	109	1	87247
1044	zkcrxinbpvb4	29	1	35666
1046	69882wn0o0dj	126	7	43089
1047	t75awdjy77o3	111	7	77166
1049	5vy1614eplhx	14	7	124921
1050	zkcrxinbpvb4	110	1	61772
1054	69882wn0o0dj	120	1	49370
1057	zkcrxinbpvb4	112	7	20538
1060	zkcrxinbpvb4	101	7	30341
1061	5vy1614eplhx	29	7	93075
1062	69882wn0o0dj	22	1	87122
1063	t75awdjy77o3	12	7	56561
1064	nxtxfz4wfzb1	28	1	163538
1065	zkcrxinbpvb4	124	7	51865
1067	nxtxfz4wfzb1	119	1	14387
1071	zkcrxinbpvb4	105	1	28239
1072	5vy1614eplhx	111	1	113822
1074	t75awdjy77o3	14	7	87958
1075	69882wn0o0dj	128	7	107457
1078	zkcrxinbpvb4	22	1	47377
1079	69882wn0o0dj	119	7	66716
1080	zkcrxinbpvb4	23	1	39603
1083	zkcrxinbpvb4	114	1	20527
1085	lelqbpdne34a	121	7	47568
1087	5vy1614eplhx	124	7	150614
1090	lelqbpdne34a	130	7	27701
1091	5vy1614eplhx	101	1	41978
1094	lelqbpdne34a	112	7	48958
1101	lelqbpdne34a	25	7	67826
1103	69882wn0o0dj	111	7	185486
1104	5vy1614eplhx	126	7	58464
1105	lelqbpdne34a	127	1	76005
1108	lelqbpdne34a	122	7	44544
1109	5vy1614eplhx	127	1	79449
1112	lelqbpdne34a	5	7	63473
1114	lelqbpdne34a	113	1	32157
1115	69882wn0o0dj	108	7	64074
1116	5vy1614eplhx	114	7	94198
1120	uq8ids8sakry	129	1	22806
1121	lelqbpdne34a	6	1	52040
1122	ik9cc74lbzls	103	1	48266
1125	uq8ids8sakry	102	1	28464
1129	uq8ids8sakry	9	7	32553
1130	ik9cc74lbzls	8	7	55189
1131	uq8ids8sakry	121	1	11526
1132	5vy1614eplhx	26	1	143610
1134	ik9cc74lbzls	2	1	36351
1135	uq8ids8sakry	115	1	30841
1138	69882wn0o0dj	23	1	167839
1141	ik9cc74lbzls	17	1	45433
1142	69882wn0o0dj	114	1	27746
1146	lelqbpdne34a	3	1	49182
1148	uq8ids8sakry	125	1	23507
1149	ik9cc74lbzls	116	7	28684
1152	ik9cc74lbzls	129	7	14457
1153	69882wn0o0dj	106	7	30495
1154	ik9cc74lbzls	102	1	14366
1155	uq8ids8sakry	105	7	35410
1157	ik9cc74lbzls	118	1	18884
1159	uq8ids8sakry	8	1	28071
1160	69882wn0o0dj	10	7	42238
1161	ik9cc74lbzls	115	7	17271
1163	5vy1614eplhx	112	1	71952
1165	uq8ids8sakry	23	1	17412
1167	uq8ids8sakry	118	1	16064
1173	lelqbpdne34a	118	1	45677
1176	uq8ids8sakry	103	7	22449
1178	ik9cc74lbzls	121	1	14107
1180	5vy1614eplhx	110	7	97051
1181	lelqbpdne34a	125	7	46725
1182	ik9cc74lbzls	105	7	17743
1184	uq8ids8sakry	6	1	49590
1185	ik9cc74lbzls	117	1	24256
1189	5vy1614eplhx	105	7	56856
1190	lelqbpdne34a	103	7	57156
1193	uq8ids8sakry	26	7	27299
1194	ik9cc74lbzls	125	7	39084
1197	uq8ids8sakry	117	1	16784
1199	lelqbpdne34a	124	1	46300
1200	ik9cc74lbzls	23	1	49446
1202	uq8ids8sakry	116	7	46980
1205	5vy1614eplhx	23	1	97078
1206	ik9cc74lbzls	26	1	40808
1217	5vy1614eplhx	25	7	83704
1234	3xdeewipfzsz	128	7	73394
1253	1sllc3q7l25y	16	1	95686
1254	3xdeewipfzsz	28	7	104671
1259	1sllc3q7l25y	101	7	47144
1265	4t7v2yzq5yjz	112	1	21669
1266	3xdeewipfzsz	20	7	74829
1269	4t7v2yzq5yjz	110	7	36515
1270	wbt5f8rgy0cj	122	7	87845
1271	wbt5f8rgy0cj	124	7	15136
1272	3xdeewipfzsz	30	1	60218
1274	1sllc3q7l25y	7	7	102757
1276	wbt5f8rgy0cj	113	7	19709
1277	4t7v2yzq5yjz	123	1	51330
1278	4t7v2yzq5yjz	124	7	13567
1279	wbt5f8rgy0cj	20	7	24499
1282	wbt5f8rgy0cj	119	1	21091
1286	4t7v2yzq5yjz	122	7	57986
1287	xt4gxt8bgnct	30	1	165394
1289	1sllc3q7l25y	119	1	107656
1291	wbt5f8rgy0cj	28	1	27445
1295	wbt5f8rgy0cj	110	1	29576
1296	3xdeewipfzsz	106	1	167549
1299	1sllc3q7l25y	107	7	83414
1300	wbt5f8rgy0cj	123	7	48579
1301	xt4gxt8bgnct	122	1	101007
1306	4t7v2yzq5yjz	119	1	130696
1310	wbt5f8rgy0cj	29	1	27119
1312	wbt5f8rgy0cj	107	1	13095
1315	wbt5f8rgy0cj	112	1	25555
1318	wbt5f8rgy0cj	13	7	18738
1321	1sllc3q7l25y	128	7	109955
1326	xt4gxt8bgnct	29	1	120230
1327	wbt5f8rgy0cj	120	1	12261
1333	wbt5f8rgy0cj	108	1	8077
1334	4t7v2yzq5yjz	15	7	135547
1337	1sllc3q7l25y	113	1	73424
1340	xt4gxt8bgnct	113	7	74047
1348	xt4gxt8bgnct	119	7	68151
1349	1sllc3q7l25y	13	7	86453
1353	3xdeewipfzsz	130	7	143059
1354	4t7v2yzq5yjz	113	1	123159
1358	xt4gxt8bgnct	112	1	49193
1364	1sllc3q7l25y	110	7	77909
1365	4t7v2yzq5yjz	13	7	77424
1368	xt4gxt8bgnct	123	1	87615
1373	4t7v2yzq5yjz	108	1	57848
1376	5f2nyse62igb	125	7	30292
1380	5f2nyse62igb	24	1	23281
1385	5f2nyse62igb	126	1	17522
1389	5f2nyse62igb	102	1	14117
1390	4t7v2yzq5yjz	30	1	77827
1392	5f2nyse62igb	114	1	19906
1399	5f2nyse62igb	124	7	19613
1408	65dorhhy7dnx	111	7	87010
1411	1sllc3q7l25y	130	1	64149
1412	xt4gxt8bgnct	21	7	101221
1413	4t7v2yzq5yjz	29	1	93650
1414	5f2nyse62igb	111	7	26615
1416	5f2nyse62igb	20	1	29180
1417	65dorhhy7dnx	117	1	61451
1418	5f2nyse62igb	115	7	6340
1420	5f2nyse62igb	101	7	12774
1423	myicbxwgkqz9	20	7	102129
1424	5f2nyse62igb	117	7	13200
1429	5f2nyse62igb	26	7	26525
1431	5f2nyse62igb	21	7	21514
1432	myicbxwgkqz9	101	7	54076
1433	5f2nyse62igb	104	7	24271
1434	1sllc3q7l25y	106	1	70967
1435	65dorhhy7dnx	3	7	122986
1436	5f2nyse62igb	25	1	21281
1438	4t7v2yzq5yjz	20	1	102341
1439	myicbxwgkqz9	26	7	77688
1440	1sllc3q7l25y	109	1	56245
1441	65dorhhy7dnx	109	1	48813
1443	3xdeewipfzsz	104	1	136627
1444	65dorhhy7dnx	101	1	46975
1445	myicbxwgkqz9	103	7	64318
1446	1sllc3q7l25y	4	7	64319
1449	3xdeewipfzsz	101	7	77478
1450	xt4gxt8bgnct	124	1	99859
1451	bkryc6l4aayz	103	1	19022
1454	bkryc6l4aayz	7	1	11405
1455	myicbxwgkqz9	11	7	74412
1457	4t7v2yzq5yjz	120	1	39755
1458	1sllc3q7l25y	104	7	85382
1465	bkryc6l4aayz	116	1	85677
1468	3xdeewipfzsz	110	1	105972
1470	myicbxwgkqz9	111	1	94736
1474	1sllc3q7l25y	30	1	91671
1475	65dorhhy7dnx	104	7	77624
1477	bkryc6l4aayz	105	7	50208
1480	myicbxwgkqz9	109	7	49427
1481	dvacrd1cjkze	122	7	18364
1482	xt4gxt8bgnct	108	7	89558
1483	dvacrd1cjkze	17	1	13899
1484	4t7v2yzq5yjz	107	1	61236
1488	3xdeewipfzsz	113	1	126123
1491	dvacrd1cjkze	118	1	52014
1492	xt4gxt8bgnct	120	1	66059
1494	dvacrd1cjkze	127	1	15609
1495	65dorhhy7dnx	26	1	118215
1496	dvacrd1cjkze	108	7	12888
1504	bkryc6l4aayz	127	1	187287
1507	xt4gxt8bgnct	110	1	89318
1509	dvacrd1cjkze	9	7	10100
1510	myicbxwgkqz9	21	1	78976
1511	dvacrd1cjkze	105	1	10702
1515	dvacrd1cjkze	112	7	22725
1517	65dorhhy7dnx	12	7	146748
1519	myicbxwgkqz9	117	1	51421
1521	xt4gxt8bgnct	107	7	75611
1523	dvacrd1cjkze	14	1	25536
1525	dvacrd1cjkze	5	1	22028
1530	dvacrd1cjkze	128	7	29526
1532	65dorhhy7dnx	17	1	78534
1533	dvacrd1cjkze	121	7	14624
1534	dvacrd1cjkze	129	1	13148
1537	xt4gxt8bgnct	24	1	104393
1538	dvacrd1cjkze	116	7	13925
1540	bkryc6l4aayz	124	1	80513
1541	dvacrd1cjkze	18	7	13716
1542	myicbxwgkqz9	124	1	80905
1543	65dorhhy7dnx	9	1	78010
1545	bkryc6l4aayz	118	7	39393
1546	myicbxwgkqz9	105	7	43460
1548	3xdeewipfzsz	109	7	384678
1550	65dorhhy7dnx	126	7	47972
